index;step_length;step_width
1;0.5591434398368457;0.20904146838885113
2;0.4928619986403807;0.3178110129163834
3;0.53025152957172;0.10367097212780423
4;0.5863358259687288;0.18014955812372535
5;0.5370496261046908;0.27362338545207343
6;0.6050305914343984;0.1274643099932019
mean;0.5517788352594607;0.20196011783367326
standard_deviation;0.037048933122008736;0.07560123610888919
