index;step_length;step_width
1;0.5812372535690007;0.12066621346023114
2;0.6271244051665534;0.22433718558803536
3;0.5642420122365738;0.33650577838205303
4;0.5948334466349422;0.13936097892590074
5;0.552345343303875;0.26002719238613187
6;0.4724677090414684;0.11726716519374576
mean;0.5653750283254023;0.19969408565601632
standard_deviation;0.047845620720872624;0.08128600840747936
