index;step_length;step_width
1;0.6849082256968049;0.13596193065941536
2;0.6288239292997961;0.2583276682528892
3;0.6866077498300476;0.10027192386131883
4;0.6407205982324949;0.16995241332426922
5;0.7222977566281441;0.31441196464989807
mean;0.6726716519374575;0.19578518014955815
standard_deviation;0.033912214442520475;0.07918688271075949
