index;step_length;step_width
1;0.5013596193065941;0.22943575798776344
2;0.4588715159755269;0.10537049626104691
3;0.3925900747790619;0.20394289598912305
4;0.41978246091094495;0.3229095853161115
5;0.4418762746431;0.110469068660775
6;0.3925900747790619;0.20564242012236575
7;0.43847722637661457;0.09347382732834807
8;0.4894629503738953;0.15975526852481306
mean;0.4418762746430999;0.17887491502379335
standard_deviation;0.03783111707945625;0.07279118605850012
