index;step_length;step_width
1;0.7002039428959892;0.14445955132562882
2;0.6050305914343984;0.21923861318830729
3;0.6475186947654656;0.07138001359619307
4;0.5965329707681849;0.12236573759347383
5;0.6798096532970769;0.23963290278721958
mean;0.645819170632223;0.1594153636981645
standard_deviation;0.0405185943444884;0.06222579648804906
