index;step_length;step_width
1;0.6441196464989803;0.08837525492861999
2;0.5880353501019715;0.14445955132562882
3;0.6713120326308634;0.23963290278721958
4;0.6288239292997961;0.08837525492861999
5;0.5557443915703604;0.14276002719238615
mean;0.6176070700203943;0.1407205982324949
standard_deviation;0.041023006366098014;0.0552844516374048
