index;step_length;step_width
1;0.6662134602311353;0.29061862678450034
2;0.6220258327668253;0.11726716519374576
3;0.6798096532970769;0.20564242012236575
4;0.6203263086335826;0.09177430319510538
5;0.6611148878314073;0.15295717199184228
mean;0.6498980285520055;0.1716519374575119
standard_deviation;0.02424071968684627;0.07070510624639609
