index;step_length;step_width
1;0.6849082256968049;0.3450033990482665
2;0.7273963290278722;0.13936097892590074
3;0.8327668252889191;0.23113528212100612
4;0.7290958531611149;0.10367097212780423
mean;0.7435418082936778;0.20479265805574437
standard_deviation;0.05447100785362796;0.09335401133718843
