index;step_length;step_width
1;0.5540448674371177;0.08497620666213461
2;0.6118286879673691;0.13936097892590074
3;0.5778382053025153;0.2141400407885792
4;0.5251529571719918;0.3229095853161115
5;0.46906866077498305;0.11726716519374576
6;0.5200543847722637;0.2158395649218219
mean;0.5429979605710401;0.1824155903013823
standard_deviation;0.04543115491826829;0.07900908788660192
