index;step_length;step_width
1;0.5234534330387491;0.06968048946295037
2;0.46906866077498305;0.12236573759347383
3;0.4945615227736234;0.2124405166553365
4;0.5506458191706323;0.33650577838205303
5;0.6254248810333107;0.09007477906186268
6;0.557443915703603;0.14106050305914344
mean;0.5367663720824836;0.16202130070246998
standard_deviation;0.050036644635872256;0.09009437312092038
