index;step_length;step_width
1;0.4928619986403807;0.10876954452753229
2;0.5285520054384772;0.2124405166553365
3;0.4877634262406526;0.3263086335825969
4;0.5557443915703604;0.14445955132562882
5;0.4945615227736234;0.2532290958531611
6;0.5234534330387491;0.11896668932698845
7;0.4945615227736234;0.20734194425560845
mean;0.5110711857822667;0.19593085364669321
standard_deviation;0.023526758367244147;0.07255944103377064
