index;step_length;step_width
1;0.5659415363698165;0.2379333786539769
2;0.6407205982324949;0.07138001359619307
3;0.7070020394289599;0.110469068660775
4;0.6407205982324949;0.19884432358939497
5;0.5761386811692726;0.09517335146159075
mean;0.6261046906866078;0.14276002719238615
standard_deviation;0.05116216919708166;0.06419613568084892
