index;step_length;step_width
1;0.6764106050305915;0.33480625424881033
2;0.6050305914343984;0.10197144799456152
3;0.6934058463630184;0.18864717878993884
4;0.7375934738273284;0.0866757307953773
5;0.6356220258327668;0.16655336505778381
mean;0.6696125084976207;0.17573079537729436
standard_deviation;0.045956339309736444;0.08823526013667253
