index;step_length;step_width
1;0.7171991842284161;0.33650577838205303
2;0.8021753908905507;0.13936097892590074
3;0.7239972807613868;0.2379333786539769
4;0.822569680489463;0.08837525492861999
mean;0.7664853840924541;0.20054384772263767
standard_deviation;0.04651234596670296;0.09514299797605986
