index;step_length;step_width
1;0.7494901427600272;0.09687287559483344
2;0.6543167912984365;0.18014955812372535
3;0.7019034670292318;0.07647858599592114
4;0.5982324949014276;0.13766145479265807
5;0.6441196464989803;0.27532290958531613
mean;0.6696125084976208;0.15329707681849084
standard_deviation;0.05177276074686546;0.0706266285572303
