index;step_length;step_width
1;0.49796057104010877;0.07817811012916384
2;0.4707681849082257;0.1495581237253569
3;0.5370496261046908;0.06968048946295037
4;0.46057104010876954;0.12066621346023114
5;0.5234534330387491;0.24133242692046228
6;0.5489462950373896;0.09687287559483344
7;0.5183548606390211;0.17675050985723997
mean;0.5081577158395649;0.13329124987860544
standard_deviation;0.030712589068138334;0.05656310122706707
