index;step_length;step_width
1;0.5472467709041469;0.08837525492861999
2;0.5948334466349422;0.14615907545887152
3;0.5455472467709042;0.27362338545207343
4;0.491162474507138;0.09007477906186268
5;0.5591434398368457;0.14276002719238615
6;0.53025152957172;0.22943575798776344
mean;0.5446974847042828;0.16173804668026284
standard_deviation;0.031102529882641512;0.06858316345345146
