index;step_length;step_width
1;0.5540448674371177;0.08157715839564922
2;0.5880353501019715;0.14615907545887152
3;0.5064581917063222;0.24303195105370498
4;0.5387491502379333;0.11216859279401768
5;0.6152277362338545;0.18014955812372535
6;0.557443915703603;0.30591434398368456
mean;0.5599932019034669;0.17816677996827557
standard_deviation;0.03463236552058946;0.07663840507519673
