index;step_length;step_width
1;0.6424201223657376;0.20904146838885113
2;0.7154996600951734;0.3161114887831407
3;0.6356220258327668;0.1342624065261727
4;0.6815091774303196;0.23453433038749152
5;0.5982324949014276;0.07138001359619307
mean;0.654656696125085;0.19306594153636983
standard_deviation;0.040295570255665665;0.08411940586777451
