index;step_length;step_width
1;0.650917743031951;0.3280081577158396
2;0.7375934738273284;0.16145479265805576
3;0.6611148878314073;0.3195105370496261
4;0.5625424881033311;0.14445955132562882
5;0.5931339225016995;0.24983004758667574
mean;0.6410605030591434;0.2406526172671652
standard_deviation;0.06046485552837635;0.07675830710068393
