index;step_length;step_width
1;0.7409925220938137;0.07647858599592114
2;0.8038749150237934;0.13936097892590074
3;0.7511896668932699;0.2566281441196465
4;0.8395649218218899;0.11216859279401768
mean;0.7839055064581917;0.14615907545887152
standard_deviation;0.04002686030212606;0.067565436376221
