index;step_length;step_width
1;0.8123725356900068;0.08497620666213461
2;0.7070020394289599;0.16315431679129844
3;0.7545887151597553;0.2566281441196465
4;0.7138001359619307;0.07307953772943576
mean;0.7469408565601632;0.14445955132562882
standard_deviation;0.04193212029733285;0.07342455668670275
