index;step_length;step_width
1;0.53025152957172;0.0866757307953773
2;0.5693405846363019;0.1495581237253569
3;0.601631543167913;0.2821210061182869
4;0.5285520054384772;0.08497620666213461
5;0.5693405846363019;0.16315431679129844
6;0.650917743031951;0.3025152957171992
mean;0.5750056650804442;0.17816677996827557
standard_deviation;0.04222290526674389;0.08599220778454145
