index;step_length;step_width
1;0.7817811012916384;0.15975526852481306
2;0.6968048946295038;0.26002719238613187
3;0.7596872875594833;0.0866757307953773
4;0.6934058463630184;0.14445955132562882
mean;0.732919782460911;0.16272943575798776
standard_deviation;0.03863147704949797;0.06243727618841168
