index;step_length;step_width
1;0.5659415363698165;0.09347382732834807
2;0.5370496261046908;0.14445955132562882
3;0.5880353501019715;0.27362338545207343
4;0.5149558123725357;0.08497620666213461
5;0.552345343303875;0.13256288239293
6;0.5999320190346703;0.2515295717199184
mean;0.5597099478812599;0.16343757081350554
standard_deviation;0.028952939812328646;0.07333216330160672
