index;step_length;step_width
1;0.6662134602311353;0.1257647858599592
2;0.6118286879673691;0.1920462270564242
3;0.6883072739632903;0.33820530251529574
4;0.6152277362338545;0.12066621346023114
5;0.6866077498300476;0.20564242012236575
mean;0.6536369816451393;0.1964649898028552
standard_deviation;0.03367631835894177;0.07866135044849583
