index;step_length;step_width
1;0.5591434398368457;0.06968048946295037
2;0.5863358259687288;0.11896668932698845
3;0.623725356900068;0.22603670972127804
4;0.5693405846363019;0.07817811012916384
5;0.4945615227736234;0.15465669612508498
6;0.5676410605030592;0.2821210061182869
mean;0.5667912984364378;0.1549399501472921
standard_deviation;0.038527753543731474;0.07712055677731532
